name,E_gap,M,A,R1,R2,R3,sLi,ssBe,ssssBe,ssBH,sssB,ssssB,sCH3,dCH2,ssCH2,tCH,dsCH,aaCH,sssCH,ddC,tsC,dssC,aasC,aaaC,ssssC,sNH3,sNH2,ssNH2,dNH,ssNH,aaNH,tN,sssNH,dsN,aaN,sssN,ddsN,aasN,ssssN,sOH,dO,ssO,aaO,sF,sSiH3,ssSiH2,sssSiH,ssssSi,sPH2,ssPH,sssP,dsssP,sssssP,sSH,dS,ssS,aaS,dssS,ddssS,sCl,sGeH3,ssGeH2,sssGeH,ssssGe,sAsH2,ssAsH,sssAs,sssdAs,sssssAs,sSeH,dSe,ssSe,aaSe,dssSe,ddssSe,sBr,sSnH3,ssSnH2,sssSnH,ssssSn,sI,sPbH3,ssPbH2,sssPbH,ssssPb,Rot_A,ZnP,TiOP,TiO2RP,FZnP,FH2P,FTiOP,FTiO2RP,H2P
C78H73N5O6Zn,3.64005943,ZnP,rot-EthynPhDA,DTBP,MOTPA,DTBP,0,0,0,0,0,0,30.15622872,0,0,0,0,58.90454285,0,0,6.553348857,-2.521232316,14.96374557,5.835440909,-0.819285284,0,0,0,0,0,7.775178407,0,0,0,11.22237099,2.210109844,0,0,0,20.17082997,24.72391394,11.15814087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C78H65F8N5O6Zn,3.450735514,FZnP,rot-EthynPhDA,DTBP,MOTPA,DTBP,0,0,0,0,0,0,30.15622872,0,0,0,0,58.90454285,0,0,6.553348857,-2.521232316,14.96374557,5.835440909,-0.819285284,0,0,0,0,0,7.775178407,0,0,0,11.22237099,2.210109844,0,0,0,20.17082997,24.72391394,11.15814087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C67H54N6O7,3.436469814,H2P,rot-EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C67H52N6O8Ti,3.388420498,TiOP,rot-EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C74H56N6O10Ti,3.303376844,TiO2RP,rot-EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C67H44F8N6O8Ti,3.39919599,FTiOP,rot-EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C67H52N6O7Zn,3.472139801,ZnP,rot-EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C67H44F8N6O7Zn,3.248698042,FZnP,rot-EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C63H49N5O9,3.586127782,H2P,rot-EthynFuA,DMP,MOTPA,DMP,0,0,0,0,0,0,9.801714225,0,0,0,0,54.26888811,0,0,6.325953134,-1.20030078,11.402183,5.165167517,0,0,0,0,0,0,7.467990407,0,0,0,10.821957,2.174692315,0,0,0,9.63477086,11.79119625,35.2568964,5.588891568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C63H47N5O10Ti,3.569093779,TiOP,rot-EthynFuA,DMP,MOTPA,DMP,0,0,0,0,0,0,9.801714225,0,0,0,0,54.26888811,0,0,6.325953134,-1.20030078,11.402183,5.165167517,0,0,0,0,0,0,7.467990407,0,0,0,10.821957,2.174692315,0,0,0,9.63477086,11.79119625,35.2568964,5.588891568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C70H51N5O12Ti,3.439548332,TiO2RP,rot-EthynFuA,DMP,MOTPA,DMP,0,0,0,0,0,0,9.801714225,0,0,0,0,54.26888811,0,0,6.325953134,-1.20030078,11.402183,5.165167517,0,0,0,0,0,0,7.467990407,0,0,0,10.821957,2.174692315,0,0,0,9.63477086,11.79119625,35.2568964,5.588891568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C63H39F8N5O10Ti,3.324014713,FTiOP,rot-EthynFuA,DMP,MOTPA,DMP,0,0,0,0,0,0,9.801714225,0,0,0,0,54.26888811,0,0,6.325953134,-1.20030078,11.402183,5.165167517,0,0,0,0,0,0,7.467990407,0,0,0,10.821957,2.174692315,0,0,0,9.63477086,11.79119625,35.2568964,5.588891568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C63H47N5O9Zn,3.655402571,ZnP,rot-EthynFuA,DMP,MOTPA,DMP,0,0,0,0,0,0,9.801714225,0,0,0,0,54.26888811,0,0,6.325953134,-1.20030078,11.402183,5.165167517,0,0,0,0,0,0,7.467990407,0,0,0,10.821957,2.174692315,0,0,0,9.63477086,11.79119625,35.2568964,5.588891568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C63H39F8N5O9Zn,3.419676504,FZnP,rot-EthynFuA,DMP,MOTPA,DMP,0,0,0,0,0,0,9.801714225,0,0,0,0,54.26888811,0,0,6.325953134,-1.20030078,11.402183,5.165167517,0,0,0,0,0,0,7.467990407,0,0,0,10.821957,2.174692315,0,0,0,9.63477086,11.79119625,35.2568964,5.588891568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C74H52N6O6,3.518200403,H2P,rot-EthynPhDA,TPA,DMP,TPA,0,0,0,0,0,0,3.294532587,0,0,0,0,83.2340141,0,0,6.458259497,-2.553223643,12.07772673,5.233647063,0,0,0,0,0,0,7.555127827,0,0,0,10.95446322,4.419714669,0,0,0,20.09145088,24.6326988,12.26825493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C74H50N6O7Ti,3.52965002,TiOP,rot-EthynPhDA,TPA,DMP,TPA,0,0,0,0,0,0,3.294532587,0,0,0,0,83.2340141,0,0,6.458259497,-2.553223643,12.07772673,5.233647063,0,0,0,0,0,0,7.555127827,0,0,0,10.95446322,4.419714669,0,0,0,20.09145088,24.6326988,12.26825493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C81H54N6O9Ti,3.276645017,TiO2RP,rot-EthynPhDA,TPA,DMP,TPA,0,0,0,0,0,0,3.294532587,0,0,0,0,83.2340141,0,0,6.458259497,-2.553223643,12.07772673,5.233647063,0,0,0,0,0,0,7.555127827,0,0,0,10.95446322,4.419714669,0,0,0,20.09145088,24.6326988,12.26825493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C74H42F8N6O7Ti,3.200002662,FTiOP,rot-EthynPhDA,TPA,DMP,TPA,0,0,0,0,0,0,3.294532587,0,0,0,0,83.2340141,0,0,6.458259497,-2.553223643,12.07772673,5.233647063,0,0,0,0,0,0,7.555127827,0,0,0,10.95446322,4.419714669,0,0,0,20.09145088,24.6326988,12.26825493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C74H50N6O6Zn,3.61664002,ZnP,rot-EthynPhDA,TPA,DMP,TPA,0,0,0,0,0,0,3.294532587,0,0,0,0,83.2340141,0,0,6.458259497,-2.553223643,12.07772673,5.233647063,0,0,0,0,0,0,7.555127827,0,0,0,10.95446322,4.419714669,0,0,0,20.09145088,24.6326988,12.26825493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C74H42F8N6O6Zn,3.295061511,FZnP,rot-EthynPhDA,TPA,DMP,TPA,0,0,0,0,0,0,3.294532587,0,0,0,0,83.2340141,0,0,6.458259497,-2.553223643,12.07772673,5.233647063,0,0,0,0,0,0,7.555127827,0,0,0,10.95446322,4.419714669,0,0,0,20.09145088,24.6326988,12.26825493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C54H42N4O10,3.770326819,H2P,rot-EthynFuA,TMP,EthynPhM,TMP,0,0,0,0,0,0,10.97806203,0,0,0,0,33.24457622,0,0,13.04834901,-1.206258589,7.965754893,4.930995739,0,0,0,0,0,0,7.270230435,0,0,0,10.53590759,0,0,0,0,9.569736196,11.71238137,40.06951084,5.547420935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C54H40N4O11Ti,3.767257455,TiOP,rot-EthynFuA,TMP,EthynPhM,TMP,0,0,0,0,0,0,10.97806203,0,0,0,0,33.24457622,0,0,13.04834901,-1.206258589,7.965754893,4.930995739,0,0,0,0,0,0,7.270230435,0,0,0,10.53590759,0,0,0,0,9.569736196,11.71238137,40.06951084,5.547420935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C61H44N4O13Ti,3.567172416,TiO2RP,rot-EthynFuA,TMP,EthynPhM,TMP,0,0,0,0,0,0,10.97806203,0,0,0,0,33.24457622,0,0,13.04834901,-1.206258589,7.965754893,4.930995739,0,0,0,0,0,0,7.270230435,0,0,0,10.53590759,0,0,0,0,9.569736196,11.71238137,40.06951084,5.547420935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C54H32F8N4O11Ti,3.532300696,FTiOP,rot-EthynFuA,TMP,EthynPhM,TMP,0,0,0,0,0,0,10.97806203,0,0,0,0,33.24457622,0,0,13.04834901,-1.206258589,7.965754893,4.930995739,0,0,0,0,0,0,7.270230435,0,0,0,10.53590759,0,0,0,0,9.569736196,11.71238137,40.06951084,5.547420935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C54H40N4O10Zn,3.840416538,ZnP,rot-EthynFuA,TMP,EthynPhM,TMP,0,0,0,0,0,0,10.97806203,0,0,0,0,33.24457622,0,0,13.04834901,-1.206258589,7.965754893,4.930995739,0,0,0,0,0,0,7.270230435,0,0,0,10.53590759,0,0,0,0,9.569736196,11.71238137,40.06951084,5.547420935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C54H32F8N4O10Zn,3.619679165,FZnP,rot-EthynFuA,TMP,EthynPhM,TMP,0,0,0,0,0,0,10.97806203,0,0,0,0,33.24457622,0,0,13.04834901,-1.206258589,7.965754893,4.930995739,0,0,0,0,0,0,7.270230435,0,0,0,10.53590759,0,0,0,0,9.569736196,11.71238137,40.06951084,5.547420935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C76H57N7O4,3.341737423,H2P,rot-EthynPhDA,DTA,TPA,DTA,0,0,0,0,0,0,8.292073993,0,0,0,0,83.33391274,0,0,6.531843372,-2.541102274,14.68893663,5.432038844,0,0,0,0,0,0,7.740402216,0,0,0,11.22050506,6.685246328,0,0,0,20.193644,24.75583242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C76H55N7O5Ti,3.214569247,TiOP,rot-EthynPhDA,DTA,TPA,DTA,0,0,0,0,0,0,8.292073993,0,0,0,0,83.33391274,0,0,6.531843372,-2.541102274,14.68893663,5.432038844,0,0,0,0,0,0,7.740402216,0,0,0,11.22050506,6.685246328,0,0,0,20.193644,24.75583242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C83H59N7O7Ti,3.149307432,TiO2RP,rot-EthynPhDA,DTA,TPA,DTA,0,0,0,0,0,0,8.292073993,0,0,0,0,83.33391274,0,0,6.531843372,-2.541102274,14.68893663,5.432038844,0,0,0,0,0,0,7.740402216,0,0,0,11.22050506,6.685246328,0,0,0,20.193644,24.75583242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C76H47F8N7O5Ti,3.186285023,FTiOP,rot-EthynPhDA,DTA,TPA,DTA,0,0,0,0,0,0,8.292073993,0,0,0,0,83.33391274,0,0,6.531843372,-2.541102274,14.68893663,5.432038844,0,0,0,0,0,0,7.740402216,0,0,0,11.22050506,6.685246328,0,0,0,20.193644,24.75583242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C76H55N7O4Zn,3.379009546,ZnP,rot-EthynPhDA,DTA,TPA,DTA,0,0,0,0,0,0,8.292073993,0,0,0,0,83.33391274,0,0,6.531843372,-2.541102274,14.68893663,5.432038844,0,0,0,0,0,0,7.740402216,0,0,0,11.22050506,6.685246328,0,0,0,20.193644,24.75583242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C76H47F8N7O4Zn,3.008248468,FZnP,rot-EthynPhDA,DTA,TPA,DTA,0,0,0,0,0,0,8.292073993,0,0,0,0,83.33391274,0,0,6.531843372,-2.541102274,14.68893663,5.432038844,0,0,0,0,0,0,7.740402216,0,0,0,11.22050506,6.685246328,0,0,0,20.193644,24.75583242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C59H56N4O9,3.895466983,H2P,rot-EthynFuA,TMP,DTBP,TMP,0,0,0,0,0,0,22.89481738,0,0,0,0,33.33957664,0,0,6.331528203,-1.19811025,10.43122246,5.422585425,-0.346543498,0,0,0,0,0,7.515174459,0,0,0,10.86235165,0,0,0,0,9.627919954,11.78229934,35.0823693,5.588142278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C59H54N4O10Ti,3.886157515,TiOP,rot-EthynFuA,TMP,DTBP,TMP,0,0,0,0,0,0,22.89481738,0,0,0,0,33.33957664,0,0,6.331528203,-1.19811025,10.43122246,5.422585425,-0.346543498,0,0,0,0,0,7.515174459,0,0,0,10.86235165,0,0,0,0,9.627919954,11.78229934,35.0823693,5.588142278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C66H58N4O12Ti,3.770115926,TiO2RP,rot-EthynFuA,TMP,DTBP,TMP,0,0,0,0,0,0,22.89481738,0,0,0,0,33.33957664,0,0,6.331528203,-1.19811025,10.43122246,5.422585425,-0.346543498,0,0,0,0,0,7.515174459,0,0,0,10.86235165,0,0,0,0,9.627919954,11.78229934,35.0823693,5.588142278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C59H46F8N4O10Ti,3.650076313,FTiOP,rot-EthynFuA,TMP,DTBP,TMP,0,0,0,0,0,0,22.89481738,0,0,0,0,33.33957664,0,0,6.331528203,-1.19811025,10.43122246,5.422585425,-0.346543498,0,0,0,0,0,7.515174459,0,0,0,10.86235165,0,0,0,0,9.627919954,11.78229934,35.0823693,5.588142278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C59H54N4O9Zn,3.961469051,ZnP,rot-EthynFuA,TMP,DTBP,TMP,0,0,0,0,0,0,22.89481738,0,0,0,0,33.33957664,0,0,6.331528203,-1.19811025,10.43122246,5.422585425,-0.346543498,0,0,0,0,0,7.515174459,0,0,0,10.86235165,0,0,0,0,9.627919954,11.78229934,35.0823693,5.588142278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C59H46F8N4O9Zn,3.742949997,FZnP,rot-EthynFuA,TMP,DTBP,TMP,0,0,0,0,0,0,22.89481738,0,0,0,0,33.33957664,0,0,6.331528203,-1.19811025,10.43122246,5.422585425,-0.346543498,0,0,0,0,0,7.515174459,0,0,0,10.86235165,0,0,0,0,9.627919954,11.78229934,35.0823693,5.588142278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C61H60N4O3,4.166433676,H2P,rot-EthynFuA,DTBP,Ph,DTBP,0,0,0,0,0,0,27.0795491,0,0,0,0,44.21677557,0,0,6.505859469,-1.154226174,11.6563538,6.551610788,-0.491009279,0,0,0,0,0,7.706691753,0,0,0,11.00693348,0,0,0,0,9.649187794,11.79955014,0,5.63939022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C61H58N4O4Ti,4.222358289,TiOP,rot-EthynFuA,DTBP,Ph,DTBP,0,0,0,0,0,0,27.0795491,0,0,0,0,44.21677557,0,0,6.505859469,-1.154226174,11.6563538,6.551610788,-0.491009279,0,0,0,0,0,7.706691753,0,0,0,11.00693348,0,0,0,0,9.649187794,11.79955014,0,5.63939022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C68H62N4O6Ti,3.987993492,TiO2RP,rot-EthynFuA,DTBP,Ph,DTBP,0,0,0,0,0,0,27.0795491,0,0,0,0,44.21677557,0,0,6.505859469,-1.154226174,11.6563538,6.551610788,-0.491009279,0,0,0,0,0,7.706691753,0,0,0,11.00693348,0,0,0,0,9.649187794,11.79955014,0,5.63939022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C61H50F8N4O4Ti,4.204148509,FTiOP,rot-EthynFuA,DTBP,Ph,DTBP,0,0,0,0,0,0,27.0795491,0,0,0,0,44.21677557,0,0,6.505859469,-1.154226174,11.6563538,6.551610788,-0.491009279,0,0,0,0,0,7.706691753,0,0,0,11.00693348,0,0,0,0,9.649187794,11.79955014,0,5.63939022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C61H58N4O3Zn,4.265453517,ZnP,rot-EthynFuA,DTBP,Ph,DTBP,0,0,0,0,0,0,27.0795491,0,0,0,0,44.21677557,0,0,6.505859469,-1.154226174,11.6563538,6.551610788,-0.491009279,0,0,0,0,0,7.706691753,0,0,0,11.00693348,0,0,0,0,9.649187794,11.79955014,0,5.63939022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C61H50F8N4O3Zn,4.25544333,FZnP,rot-EthynFuA,DTBP,Ph,DTBP,0,0,0,0,0,0,27.0795491,0,0,0,0,44.21677557,0,0,6.505859469,-1.154226174,11.6563538,6.551610788,-0.491009279,0,0,0,0,0,7.706691753,0,0,0,11.00693348,0,0,0,0,9.649187794,11.79955014,0,5.63939022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C86H61N7O6,3.263323667,H2P,rot-EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C86H59N7O7Ti,3.191341836,TiOP,rot-EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C93H63N7O9Ti,3.033462087,TiO2RP,rot-EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C86H51F8N7O7Ti,2.867000444,FTiOP,rot-EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C86H59N7O6Zn,3.304742117,ZnP,rot-EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
